gene,length
bhbd%fig|469599.8.peg.366|FSAG_00351|VBIFusPer41726_0366|,840
bhbd%fig|469601.8.peg.1131|HMPREF0404_01076|VBIFusNuc136882_1131|,840
bhbd%fig|469602.3.peg.927|HMPREF0405_00755|VBIFusSp21485_0927|,840
bhbd%fig|469602.7.peg.1355|VBIFusNuc21485_1355|,840
bhbd%fig|469603.3.peg.32|HMPREF0406_00104|VBIFusSp21658_0032|,840
bhbd%fig|469603.7.peg.101|VBIFusNuc21658_0101|,840
bhbd%fig|469604.3.peg.1067|HMPREF0946_00481|VBIFusSp42159_1067|,840
bhbd%fig|469604.7.peg.484|VBIFusNuc42159_0484|,840
bhbd%fig|469605.3.peg.1414|VBIFusSp3217_1414|,834
bhbd%fig|469605.7.peg.1343|VBIFusGon3217_1343|,834
bhbd%fig|469606.3.peg.1425|FSCG_00527|VBIFusSp49854_1425|,840
bhbd%fig|469606.8.peg.528|VBIFusNuc49854_0528|,840
bhbd%fig|469607.3.peg.993|HMPREF0409_00745|VBIFusNuc109388_0993|,840
bhbd%fig|469614.3.peg.4350|HMPREF0981_04195|VBIEryBac146487_4350|,840
bhbd%fig|469615.3.peg.1049|FgonA2_010100005380|VBIFusGon64844_1049|,834
bhbd%fig|469616.3.peg.70|FMAG_00780|VBIFusMor134737_0070|,840
bhbd%fig|469617.3.peg.1934|FulcA4_010100008933|VBIFusUlc52277_1934|,840
bhbd%fig|469618.3.peg.958|FVAG_01843|VBIFusVar73376_0958|,840
bhbd%fig|469621.3.peg.1200|HMPREF0400_00599|VBIFusSp71368_1200|,840
bhbd%fig|469621.8.peg.923|VBIFusPer71368_0923|,840
bhbd%fig|470146.3.peg.1559|COPCOM_01474|VBICopCom38835_1559|,888
bhbd%fig|471871.7.peg.366|CLOSPO_00418|VBICloSpo104115_0366|,831
bhbd%fig|476652.3.peg.133|DEAC_c01340|,846
bhbd%fig|479434.6.peg.1214|Sthe_1202|VBISphThe120955_1214|,852
bhbd%fig|479831.4.peg.234|CdifQCD-6_020200004760|VBICloDif93976_0234|,846
bhbd%fig|479832.7.peg.595|CdifQCD-7_020200005273|VBICloDif52539_0595|,846
bhbd%fig|479833.4.peg.596|CdifQCD-_020200004837|VBICloDif99281_0596|,846
bhbd%fig|479834.4.peg.435|CdifQCD_020200004922|VBICloDif107595_0435|,846
bhbd%fig|483219.12.peg.5463|LILAB_27195|VBIMyxFul124704_5463|,849
bhbd%fig|483547.12.peg.1947|,849
bhbd%fig|48.3.peg.5586|AA314_05498|,849
bhbd%fig|484770.3.peg.3334|UFO1_3310|,861
bhbd%fig|485916.5.peg.1725|Dtox_1702|VBIDesAce42372_1725|,852
bhbd%fig|488537.5.peg.1680|CJD_2907|VBICloPer13534_1680|,849
bhbd%fig|49338.4.peg.1861|DPCES_1731|,840
bhbd%fig|49338.4.peg.2028|DPCES_1885|,840
bhbd%fig|49338.5.peg.2941|AT727_05220|,840
bhbd%fig|49338.5.peg.3141|AT727_06115|,840
bhbd%fig|498213.7.peg.3323|CLD_1330|VBICloBot127283_3323|,831
bhbd%fig|498214.7.peg.3510|CLK_2599|VBICloBot822_3510|,831
bhbd%fig|498761.4.peg.963|HM1_0895|VBIHelMod36755_0963|,852
bhbd%fig|499174.4.peg.345|CdifQCD-2_020200005145|VBICloDif26492_0345|,846
bhbd%fig|499175.4.peg.621|CdifA_020200005275|VBICloDif128827_0621|,846
bhbd%fig|499176.4.peg.552|CdifC_020200004985|VBICloDif38805_0552|,846
bhbd%fig|499177.3.peg.1121|CLOST_1133|VBICloSti32817_1121|,840
bhbd%fig|502025.10.peg.3778|Hoch_3780|VBIHalOch22000_3778|,891
bhbd%fig|508767.5.peg.331|CLH_0365|VBICloBot115804_0331|,849
bhbd%fig|509192.3.peg.468|TheetDRAFT_0456|VBITheEth54201_0468|,846
bhbd%fig|511680.4.peg.196|BcroD2_010100001043|VBIButCro39456_0196|,873
bhbd%fig|515619.6.peg.627|EUBREC_0734|VBIEubRec107985_0627|,873
bhbd%fig|515621.3.peg.3652|CLJ_B3473|VBICloBot19908_3652|,831
bhbd%fig|515622.3.peg.2508|bpr_I2486|VBIButPro41874_2508|,873
bhbd%fig|518637.5.peg.1241|EUBIFOR_01213|VBIEubBif128737_1241|,837
bhbd%fig|520762.4.peg.1008|AN619_09030|,846
bhbd%fig|525254.4.peg.20|HMPREF0072_0665|VBIAnaLac40995_0020|,843
bhbd%fig|525255.3.peg.1018|HMPREF0077_2033|VBIAnaTet98364_1018|,843
bhbd%fig|525258.3.peg.3307|HMPREF0219_3069|VBICloDif89320_3307|,846
bhbd%fig|525259.3.peg.2356|HMPREF0220_2050|VBICloDif41119_2356|,846
bhbd%fig|525283.3.peg.153|HMPREF0397_0155|VBIFusNuc129935_0153|,840
bhbd%fig|525919.6.peg.1463|Apre_1352|VBIAnaPre102398_1463|,843
bhbd%fig|526224.6.peg.223|Bmur_0223|VBIBraMur21074_0223|,843
bhbd%fig|536227.13.peg.307|Ccar_01405|,846
bhbd%fig|536227.13.peg.4713|Ccar_22785|,846
bhbd%fig|536227.3.peg.1215|CcarbDRAFT_1245|VBICloCar96475_1215|,846
bhbd%fig|536227.3.peg.4453|CcarbDRAFT_4547|VBICloCar96475_4453|,846
bhbd%fig|536227.4.peg.636|CLCAR_0663|VBICloCar96475203719_0636|,846
bhbd%fig|536227.4.peg.960|CLCAR_0991|VBICloCar96475203719_0960|,846
bhbd%fig|536232.3.peg.3434|CLM_3613|VBICloBot91161_3434|,831
bhbd%fig|536233.3.peg.3293|CLO_3409|VBICloBot69965_3293|,849
bhbd%fig|537010.4.peg.1924|HMPREF0322_02051|VBIDesHaf74898_1924|,840
bhbd%fig|537010.4.peg.4246|HMPREF0322_04553|VBIDesHaf74898_4246|,840
bhbd%fig|537288.4.peg.2203|AT798_07145|,858
bhbd%fig|54005.3.peg.1385|HMPREF3229_01422|,837
bhbd%fig|545243.4.peg.1966|VBICloArb16665_1966|,849
bhbd%fig|545697.3.peg.633|HMPREF0216_00640|VBICloCel98389_0633|,849
bhbd%fig|546269.5.peg.1230|HMPREF0389_00746|VBIFilAlo43218_1230|,843
bhbd%fig|546275.3.peg.2186|VBIFusPer130431_2186|,840
bhbd%fig|552396.3.peg.1837|HMPREF0863_01832|VBIEryBac74233_1837|,840
bhbd%fig|552398.3.peg.188|RbacD_010100000998|VBIRumBac71180_0188|,894
bhbd%fig|552398.3.peg.2091|RbacD_010100010414|VBIRumBac71180_2091|,837
bhbd%fig|553175.3.peg.1268|POREN0001_1729|VBIPorEnd1195_1268|,900
bhbd%fig|553198.3.peg.1227|PROSP0001_1600|VBIProSp39457_1227|,900
bhbd%fig|555088.4.peg.834|DealDRAFT_0872|VBIDetAlk125442_0834|,852
bhbd%fig|555088.4.peg.3020|DealDRAFT_3078|VBIDetAlk125442_3020|,852
bhbd%fig|556263.3.peg.1915|FuD12_010100010366|VBIFusSp43879_1915|,834
bhbd%fig|556263.8.peg.907|FSEG_01867|VBIFusNec43879_0907|,834
bhbd%fig|556264.3.peg.775|PrD11_010100004366|VBIFusSp99290_0775|,840
bhbd%fig|556264.8.peg.808|VBIFusNuc99290_0808|,840
bhbd%fig|55779.3.peg.3245|3092|,846
bhbd%fig|561177.4.peg.1932|ANHYDRO_02060|VBIAnaHyd88381_1932|,843
bhbd%fig|563191.3.peg.1753|ACDG_01663|VBIAciSp85863_1753|,858
bhbd%fig|565034.3.peg.110|BHWA1_00112|VBIBraHyo62857_0110|,843
bhbd%fig|568816.4.peg.700|Acin_0721|VBIAciInt131990_0700|,858
bhbd%fig|572479.3.peg.112|Hprae_0110|VBIHalPra106773_0112|,843
bhbd%fig|572479.3.peg.1570|Hprae_1550|VBIHalPra106773_1570|,843
bhbd%fig|573061.4.peg.2585|Ccel74_010100013819|VBICloCel81632203721_2585|,849
bhbd%fig|573061.5.peg.3065|Clocel_2972|VBICloCel81632_3065|,849
bhbd%fig|575593.3.peg.2190|HMPREF0491_02180|VBILacOra53760_2190|,837
bhbd%fig|575609.3.peg.150|HMPREF0629_00390|VBIPepSp24046_0150|,843
bhbd%fig|577650.3.peg.780|Despr_0734|VBIDesPro114934_0780|,852
bhbd%fig|580327.4.peg.1681|Tthe_1657|VBITheThe89703_1681|,846
bhbd%fig|583346.6.peg.507|CKR_0403|VBICloKlu118830_0507|,849
bhbd%fig|585394.18.peg.558|RHOM_02770|VBIRosHom36679_0558|,873
bhbd%fig|591001.3.peg.1458|Acfer_1476|VBIAciFer109666_1458|,858
bhbd%fig|592027.3.peg.296|CLG_B0240|VBICloBot14473_0296|,846
bhbd%fig|592027.3.peg.406|CLG_B0359|VBICloBot14473_0406|,849
bhbd%fig|596324.3.peg.1395|TREVI0001_0765|VBITreVin125179_1395|,840
bhbd%fig|596327.3.peg.92|PORUE0001_1473|VBIPorUen60963_0092|,819
bhbd%fig|596330.3.peg.41|HMPREF0628_1627|VBIPepLac107565_0041|,837
bhbd%fig|622312.4.peg.3630|ROSEINA2194_04077|VBIRosInu13871_3630|,873
bhbd%fig|626523.3.peg.1175|GCWU000342_01428|VBIShuSat84517_1175|,840
bhbd%fig|626937.4.peg.3037|HMPREF3293_03087|,852
bhbd%fig|632245.3.peg.1302|CLP_3850|VBICloBut121738_1302|,849
bhbd%fig|633697.3.peg.312|EubceDRAFT_0303|VBIEubCel33923_0312|,876
bhbd%fig|639282.3.peg.1841|DEFDS_1836|VBIDefDes107323_1841|,846
bhbd%fig|641107.3.peg.621|VBICloSp158064_0621|,849
bhbd%fig|643648.3.peg.303|Slip_0285|VBISynLip21176_0303|,855
bhbd%fig|643648.3.peg.502|Slip_0482|VBISynLip21176_0502|,849
bhbd%fig|643648.3.peg.523|Slip_0503|VBISynLip21176_0523|,858
bhbd%fig|643648.3.peg.1281|Slip_1238|VBISynLip21176_1281|,858
bhbd%fig|643648.3.peg.1470|Slip_1415|VBISynLip21176_1470|,840
bhbd%fig|645462.3.peg.975|CD196_0935|VBICloDif125228_0975|,846
bhbd%fig|645463.3.peg.980|CDR20291_0914|VBICloDif78408_0980|,846
bhbd%fig|646529.3.peg.2429|DesaciDRAFT_2381|VBIDesAci44089_2429|,846
bhbd%fig|646529.3.peg.2834|DesaciDRAFT_2786|VBIDesAci44089_2834|,846
bhbd%fig|649724.3.peg.2275|HMPREF0239_02573|VBICloSp12947_2275|,930
bhbd%fig|649755.3.peg.226|HMPREF0367_00246|VBIEubCyl78218_0226|,837
bhbd%fig|649756.3.peg.768|,840
bhbd%fig|649756.4.peg.955|ERS852387_00954|,840
bhbd%fig|649756.5.peg.677|ERS852520_00674|,840
bhbd%fig|649756.6.peg.251|ERS852475_00242|,840
bhbd%fig|649756.7.peg.661|ERS852571_00654|,840
bhbd%fig|649756.8.peg.1108|ERS852425_01099|,840
bhbd%fig|649757.3.peg.2432|HMPREF0369_02543|VBIAnaHad53355_2432|,840
bhbd%fig|651182.5.peg.818|TOL2_C06780|VBIDesTol47847_0818|,852
bhbd%fig|653733.4.peg.1430|Selin_1398|VBIDesInd86994_1430|,846
bhbd%fig|655811.4.peg.1275|HMPREF0078_0218|VBIAnaVag63565_1275|,843
bhbd%fig|657315.3.peg.211|ROI_30660|VBIRosInt153491_0211|,873
bhbd%fig|657317.3.peg.2985|ERE_22570|VBIEubRec155814_2985|,873
bhbd%fig|657318.4.peg.93|EUR_03520|VBIEubRec131464_0093|,873
bhbd%fig|657322.3.peg.2831|FPR_29600|VBIFaePra148460_2831|,873
bhbd%fig|657324.3.peg.3241|CIY_01190|VBIButFib8520_3241|,873
bhbd%fig|658086.3.peg.5892|HMPREF0994_05389|VBILacBac938_5892|,840
bhbd%fig|658087.3.peg.2795|HMPREF0995_02811|VBILacBac46953_2795|,930
bhbd%fig|658089.3.peg.80|HMPREF0996_00080|VBILacBac124763_0080|,840
bhbd%fig|658657.3.peg.4242|HMPREF0982_04027|VBIEryBac141450_4242|,840
bhbd%fig|658659.3.peg.2151|HMPREF0983_01857|VBIEryBac143843_2151|,840
bhbd%fig|665937.3.peg.2426|HMPREF1011_02500|VBIAnaSp142028_2426|,840
bhbd%fig|665940.3.peg.2422|HMPREF1020_02160|VBICloSp140328_2422|,837
bhbd%fig|690567.3.peg.24|35|,846
bhbd%fig|690567.3.peg.2024|1928|,855
bhbd%fig|690567.3.peg.2925|2749|,849
bhbd%fig|690567.3.peg.2998|2815|,858
bhbd%fig|691159.5.peg.1361|VBIADDClo148439_1361|,846
bhbd%fig|691160.5.peg.3011|VBIADEClo150191_3011|,846
bhbd%fig|691161.5.peg.372|VBIADEClo157809_0372|,819
bhbd%fig|691164.3.peg.2691|GeomeDRAFT_2651|VBIGeoMet147530_2691|,846
bhbd%fig|691164.3.peg.2801|GeomeDRAFT_2757|VBIGeoMet147530_2801|,846
bhbd%fig|693991.3.peg.1153|HMPREF9369_01135|VBIFusNuc158391_1153|,840
bhbd%fig|698948.3.peg.1657|Thethe_01664|VBITheThe177294_1657|,846
bhbd%fig|699032.16.peg.959|,846
bhbd%fig|699033.6.peg.990|VBICloDif155785_0990|,846
bhbd%fig|699034.5.peg.986|VBICloDif155290_0986|,846
bhbd%fig|699035.5.peg.1054|VBICloDif159935_1054|,846
bhbd%fig|699036.5.peg.1021|VBICloDif157882_1021|,846
bhbd%fig|699037.5.peg.1101|VBICloDif157887_1101|,846
bhbd%fig|699218.3.peg.1573|HMPREF0889_0845|VBIMegGen154667_1573|,861
bhbd%fig|706434.3.peg.1188|HMPREF9429_01301|VBIMegMic155926_1188|,858
bhbd%fig|709991.3.peg.3320|Odosp_3183|VBIOdoSpl147623_3320|,846
bhbd%fig|712411.3.peg.676|ADJ70_09905|,870
bhbd%fig|717608.3.peg.1774|CLS_36810|VBICloCf158569_1774|,837
bhbd%fig|717962.3.peg.1304|CC1_14650|VBICopCat158046_1304|,840
bhbd%fig|717962.3.peg.2952|CC1_30780|VBICopCat158046_2952|,840
bhbd%fig|718252.3.peg.241|FP2_20580|VBIFaePra154692_0241|,873
bhbd%fig|718255.3.peg.2845|RO1_16580|VBIRosInt152332_2845|,873
bhbd%fig|742736.4.peg.4163|HMPREF9471_03725|,840
bhbd%fig|742738.3.peg.718|HMPREF9460_00686|,930
bhbd%fig|742739.3.peg.2348|HMPREF9476_02343|VBICloPer156170_2348|,849
bhbd%fig|742740.3.peg.3770|HMPREF9474_03397|VBICloSym155749_3770|,837
bhbd%fig|742741.3.peg.3300|HMPREF9475_02939|VBICloSym148390_3300|,837
bhbd%fig|742817.3.peg.2180|HMPREF9449_02041|VBIOdoLan155070_2180|,846
bhbd%fig|747377.3.peg.3208|AGR56_13470|,849
bhbd%fig|748224.3.peg.792|HMPREF9436_00977|VBIFaeCf154181_0792|,873
bhbd%fig|754027.3.peg.2628|HMPREF9554_03003|VBITrePha154444_2628|,840
bhbd%fig|755172.3.peg.347|HMPREF1863_00361|,843
bhbd%fig|756499.4.peg.127|DesdeDRAFT_0125|VBIDesDeh150765_0127|,843
bhbd%fig|756499.4.peg.3794|DesdeDRAFT_3637|VBIDesDeh150765_3794|,840
bhbd%fig|758678.3.peg.3468|CBF_3332|VBICloBot152196_3468|,831
bhbd%fig|759914.5.peg.693|BP951000_0707|VBIBraPil164347_0693|,840
bhbd%fig|760568.4.peg.888|Desku_0810|VBIDesKuz162030_0888|,846
bhbd%fig|760568.4.peg.1325|Desku_1233|VBIDesKuz162030_1325|,855
bhbd%fig|767817.3.peg.2287|DesgiDRAFT_2046|VBIDesGib162961_2287|,855
bhbd%fig|767817.3.peg.2609|DesgiDRAFT_2340|VBIDesGib162961_2609|,855
bhbd%fig|76856.3.peg.629|RN95_03120|,840
bhbd%fig|76856.4.peg.914|RO03_04505|,840
bhbd%fig|76857.7.peg.821|RO02_04035|,840
bhbd%fig|76857.8.peg.1000|RN93_04995|,840
bhbd%fig|76857.9.peg.1162|ERS445057_01196|,840
bhbd%fig|76859.3.peg.1250|RN98_06260|,840
bhbd%fig|76859.4.peg.762|RO08_03870|,840
bhbd%fig|768704.3.peg.4076|DesmerDRAFT_3893|VBIDesMer160524_4076|,846
bhbd%fig|768706.3.peg.1163|Desor_1181|VBIDesOri162091_1163|,846
bhbd%fig|768706.3.peg.2580|Desor_2566|VBIDesOri162091_2580|,855
bhbd%fig|768706.3.peg.2986|Desor_2973|VBIDesOri162091_2986|,888
bhbd%fig|768706.3.peg.2991|Desor_2978|VBIDesOri162091_2991|,855
bhbd%fig|768706.3.peg.3080|Desor_3063|VBIDesOri162091_3080|,849
bhbd%fig|768706.3.peg.3961|Desor_3916|VBIDesOri162091_3961|,846
bhbd%fig|768710.3.peg.1007|VBIDesYou163863_1007|,846
bhbd%fig|768710.3.peg.3836|VBIDesYou163863_3836|,846
bhbd%fig|768724.4.peg.643|HMPREF9131_0058|VBIPepSp164417_0643|,837
bhbd%fig|796937.3.peg.1628|HMPREF9629_00404|VBIEubBac163736_1628|,843
bhbd%fig|796939.3.peg.420|HMPREF9630_01181|VBIEubBac160534_0420|,843
bhbd%fig|796940.3.peg.91|HMPREF9628_00090|VBIEubBac163433_0091|,843
bhbd%fig|796941.3.peg.1862|HMPREF1143_1936|VBIEubBac160451_1862|,843
bhbd%fig|796942.3.peg.925|HMPREF9623_00913|VBILacBac163185_0925|,840
bhbd%fig|813.77.peg.714|ERS133249_00703|,840
bhbd%fig|837.47.peg.1308|EG14_06480|,846
bhbd%fig|837.83.peg.977|PGA7_00008890|,846
bhbd%fig|837.84.peg.748|PGANDO_0612|,846
bhbd%fig|837.85.peg.1160|AT291_07430|,846
bhbd%fig|84024.4.peg.831|ERS852470_00859|,849
bhbd%fig|84024.5.peg.2194|ERS852471_02240|,849
bhbd%fig|84024.6.peg.1818|ERS852384_01847|,849
bhbd%fig|851.8.peg.1773|HMPREF3221_01761|,840
bhbd%fig|853.15.peg.242|ERS852582_00224|,873
bhbd%fig|853.16.peg.184|ERS852426_00172|,873
bhbd%fig|857293.11.peg.1560|CAAU_1563|VBICalAus162563_1560|,843
bhbd%fig|861450.3.peg.1129|HMPREF0080_01214|VBIAnaGem168716_1129|,858
bhbd%fig|861452.3.peg.1709|HMPREF9093_01880|VBIFusSp164945_1709|,840
bhbd%fig|861454.3.peg.652|HMPREF9099_00680|VBILacBac168637_0652|,837
bhbd%fig|862517.3.peg.46|HMPREF9225_0053|VBIPepDue168552_0046|,843
bhbd%fig|863638.3.peg.2747|CEA_G2716|VBICloAce167171_2747|,849
bhbd%fig|86416.3.peg.1421|Clopa_1423|VBICloPas18034_1421|,849
bhbd%fig|864565.3.peg.1057|HMPREF0379_1148|VBIEubYur165861_1057|,837
bhbd%fig|864803.3.peg.341|,849
bhbd%fig|865861.6.peg.2896|VBICloUlt168845_2896|,855
bhbd%fig|871963.5.peg.3420|DesdiDRAFT_3329|VBIDesDic165419_3420|,840
bhbd%fig|871968.4.peg.556|DesmeDRAFT_0556|VBIDesMet168563_0556|,840
bhbd%fig|871968.4.peg.2579|DesmeDRAFT_2575|VBIDesMet168563_2579|,864
bhbd%fig|872024.4.peg.1060|VBIDesHaf166035_1060|,840
bhbd%fig|872024.4.peg.1214|VBIDesHaf166035_1214|,843
bhbd%fig|875453.3.peg.1355|ING2D1G_1408|,849
bhbd%fig|875454.4.peg.1704|VBIPepRhi174260_1704|,846
bhbd%fig|877414.3.peg.735|VBICloBac180714_0735|,870
bhbd%fig|877420.3.peg.2335|VBILacBac178590_2335|,873
bhbd%fig|877421.3.peg.1072|VBILacBac177354_1072|,879
bhbd%fig|877422.3.peg.1790|VBIButHun179338_1790|,873
bhbd%fig|877424.3.peg.2469|VBILacBac175410_2469|,873
bhbd%fig|877445.3.peg.624|VBILacBov176806_0624|,840
bhbd%fig|879212.3.peg.434|DespoDRAFT_0406|VBIDesPos169958_0434|,843
bhbd%fig|879212.3.peg.3666|DespoDRAFT_3359|VBIDesPos169958_3666|,852
bhbd%fig|879243.3.peg.562|Poras_0586|VBIPorAsa172508_0562|,849
bhbd%fig|879305.3.peg.219|HMPREF9290_0021|VBIAnaPre174396_0219|,843
bhbd%fig|879306.3.peg.927|HMPREF9246_1191|VBIAnaHyd174097_0927|,843
bhbd%fig|879308.3.peg.214|HMPREF9130_0221|VBIPepSp173817_0214|,843
bhbd%fig|880073.4.peg.231|VBICalAby172189_0231|,846
bhbd%fig|880073.4.peg.673|VBICalAby172189_0673|,945
bhbd%fig|88274.4.peg.3267|NPH_7219|VBIDelPro22622_3267|,849
bhbd%fig|88274.4.peg.6624|NPH_5812|VBIDelPro22622_6624|,861
bhbd%fig|883064.3.peg.2642|HA1_13457|VBICloPer174757_2642|,849
bhbd%fig|883109.3.peg.367|HMPREF0380_00371|VBIEubInf174467_0367|,849
bhbd%fig|887325.3.peg.665|HMPREF0381_0697|VBIEubSab170007_0665|,840
bhbd%fig|887929.3.peg.1157|HMP0721_1665|VBIPseAla174371_1157|,846
bhbd%fig|888727.3.peg.1293|HMPREF9092_0640|VBIEubSul170220_1293|,849
bhbd%fig|888727.4.peg.190|ADJ67_00950|,849
bhbd%fig|890399.3.peg.1722|OMM_01096|VBICanMag174424_1722|,852
bhbd%fig|903814.3.peg.508|ELI_0539|VBIEubLim172772_0508|,840
bhbd%fig|907.4.peg.1792|MELS_1448|VBIMegEls207727_1792|,855
bhbd%fig|907.5.peg.1713|JY94_09035|,855
bhbd%fig|908338.3.peg.1224|HMPREF9286_0445|VBIPepHar169446_1224|,837
bhbd%fig|908340.3.peg.639|HMPREF9406_2148|VBICloSp171430_0639|,840
bhbd%fig|908809.3.peg.59|ABG79_00058|,843
bhbd%fig|910312.3.peg.483|HMPREF9294_0748|VBIPorAsa169717_0483|,849
bhbd%fig|911092.3.peg.2155|,693
bhbd%fig|913865.3.peg.1345|DOT_1457|VBIDesSp175164_1345|,849
bhbd%fig|929506.3.peg.2528|CbC4_2217|VBICloBot178872_2528|,849
bhbd%fig|929506.3.peg.2651|CbC4_2340|VBICloBot178872_2651|,846
bhbd%fig|929507.3.peg.476|VBICloBot178742_0476|,846
bhbd%fig|929507.3.peg.1458|VBICloBot178742_1458|,849
bhbd%fig|929508.3.peg.627|VBICloBot175919_0627|,846
bhbd%fig|929508.3.peg.1207|VBICloBot175919_1207|,849
bhbd%fig|931276.4.peg.3516|VBICloSac288627_3516|,846
bhbd%fig|931276.4.peg.5193|VBICloSac288627_5193|,849
bhbd%fig|931276.5.peg.420|Cspa_c04370|VBICloSac181665_0420|,849
bhbd%fig|931276.5.peg.2083|Cspa_c20880|VBICloSac181665_2083|,846
bhbd%fig|936556.4.peg.1416|HMPREF1142_2097|,837
bhbd%fig|936561.3.peg.1148|HMPREF1498_0772|VBIFusSp176186_1148|,840
bhbd%fig|936562.3.peg.623|HMPREF1497_1894|VBIFusSp177803_0623|,840
bhbd%fig|936563.3.peg.827|HMPREF1500_1722|VBIFusSp180136_0827|,840
bhbd%fig|936574.3.peg.1163|HMPREF1508_0345|VBIShuSp178413_1163|,840
bhbd%fig|936594.3.peg.1446|HMPREF1140_0662|VBILacBac178836_1446|,837
bhbd%fig|936596.3.peg.1099|HMPREF1495_0965|VBILacBac177465_1099|,837
bhbd%fig|938278.3.peg.1895|VBICloBac192883_1895|,858
bhbd%fig|938278.3.peg.1899|VBICloBac192883_1899|,843
bhbd%fig|938289.3.peg.965|VBICloBac199274_0965|,837
bhbd%fig|938293.3.peg.1356|VBIAnaSp189666_1356|,858
bhbd%fig|938293.3.peg.1362|VBIAnaSp189666_1362|,843
bhbd%fig|938294.3.peg.1936|VBIAnaSp197003_1936|,858
bhbd%fig|938294.3.peg.1940|VBIAnaSp197003_1940|,843
bhbd%fig|941824.4.peg.1854|TCEL_01001|VBITheCel180771_1854|,843
bhbd%fig|941968.4.peg.3270|H04402_03289|VBICloBot180836_3270|,831
bhbd%fig|945713.3.peg.1574|IALB_1573|VBIIgnAlb177444_1574|,849
bhbd%fig|991791.3.peg.2744|SMB_G2743|VBICloAce182280_2744|,849
bhbd%fig|997347.4.peg.472|HMPREF9094_0507|VBIFusNuc185587_0472|,672
bhbd%fig|997350.3.peg.668|HMPREF9129_0692|VBIPepInd184400_0668|,828
bhbd%fig|997827.4.peg.2065|HMPREF1122_02105|VBICloDif189511_2065|,846
bhbd%fig|997828.4.peg.3398|HMPREF1123_03475|VBICloDif188745_3398|,846
bhbd%fig|997898.4.peg.3796|HMPREF1084_03784|VBICloBut188548_3796|,849
bhbd%fig|999403.4.peg.5151|HMPREF1087_04803|VBICloClo188242_5151|,840
bhbd%fig|999404.4.peg.5095|HMPREF1088_04705|VBICloClo188381_5095|,840
bhbd%fig|999405.4.peg.4013|HMPREF1081_03737|VBICloClo188441_4013|,840
bhbd%fig|999406.3.peg.4957|HMPREF1083_04580|VBICloClo187824_4957|,840
bhbd%fig|999409.3.peg.3203|HMPREF1086_02942|VBICloClo188141_3203|,840
bhbd%fig|999410.3.peg.2503|HMPREF1098_02361|VBICloClo188164_2503|,840
bhbd%fig|999411.4.peg.2254|HMPREF1092_02301|VBICloCol189451_2254|,849
bhbd%fig|999413.4.peg.4900|HMPREF1094_04586|VBICloInn188203_4900|,840
bhbd%fig|999414.3.peg.557|HMPREF9942_00559|VBIFusNuc186944_0557|,840
bhbd%fig|999414.6.peg.1592|,840
bhbd%fig|999898.3.peg.1265|CEB3_c11020|,840
buk%fig|1002369.4.peg.361|HMPREF9945_00379|VBICloDif188236_0361|,1080
buk%fig|1033737.3.peg.2088|VBICloSp216039_2088|,1071
buk%fig|1074293.3.peg.2480|AM596_13260|,1071
buk%fig|1075091.3.peg.2912|VBICloSpo217436_2912|,1071
buk%fig|1079111.3.peg.182|VBIDehSp259278_0182|,1068
buk%fig|1121289.3.peg.1507|,1077
buk%fig|1121293.3.peg.3797|,1068
buk%fig|1121308.3.peg.1750|VBICloDif228225_1750|,1080
buk%fig|1121308.5.peg.2809|VBICloDif228225_2809|,1080
buk%fig|1121308.8.peg.125|CDIF1296T_00228|,1080
buk%fig|1121319.3.peg.3357|,1071
buk%fig|1121328.3.peg.97|JWYL7_0099|,1074
buk%fig|1123009.3.peg.190|VBIProSph273364_0190|,1074
buk%fig|1125976.4.peg.2360|VBICloDif232925_2360|,1080
buk%fig|1151252.5.peg.87|QAO_0151|VBICloDif228133_0087|,1080
buk%fig|1151253.5.peg.110|QAQ_0137|VBICloDif234435_0110|,1080
buk%fig|1151254.5.peg.112|QAS_0166|VBICloDif233858_0112|,1080
buk%fig|1151255.5.peg.124|QAU_0130|VBICloDif236627_0124|,1080
buk%fig|1151256.5.peg.13|QAW_0021|VBICloDif229574_0013|,1080
buk%fig|1151257.5.peg.133|QAY_0119|VBICloDif229035_0133|,1080
buk%fig|1151258.5.peg.268|QC1_0198|VBICloDif228399_0268|,1080
buk%fig|1151260.4.peg.126|QC5_0109|VBICloDif230966_0126|,1080
buk%fig|1151261.4.peg.195|QC7_0199|VBICloDif237236_0195|,1080
buk%fig|1151262.4.peg.242|QC9_0136|VBICloDif238718_0242|,1080
buk%fig|1151263.4.peg.103|QCA_0125|VBICloDif236086_0103|,1080
buk%fig|1151264.4.peg.117|QCC_0135|VBICloDif229479_0117|,1080
buk%fig|1151265.4.peg.142|QCE_0113|VBICloDif235795_0142|,1080
buk%fig|1151266.4.peg.129|QCG_0096|VBICloDif236505_0129|,1080
buk%fig|1151267.4.peg.200|QCI_0122|VBICloDif239367_0200|,1080
buk%fig|1151268.4.peg.460|QCK_0133|VBICloDif233992_0460|,1080
buk%fig|1151269.4.peg.100|QCM_0119|VBICloDif240297_0100|,1080
buk%fig|1151270.4.peg.262|QCO_0113|VBICloDif235403_0262|,1080
buk%fig|1151271.4.peg.173|QCQ_0141|VBICloDif228804_0173|,1080
buk%fig|1151272.4.peg.94|QCS_0120|VBICloDif239689_0094|,1080
